loan_status,loan_amnt,grade,home_ownership,annual_inc,age,emp_cat,ir_cat
0,9000,D,OWN,55e3,24,0-15,13.5+
0,35000,B,MORTGAGE,79750.0,35,0-15,11-13.5
0,2500,A,MORTGAGE,22e4,29,0-15,0-8
1,10000,A,RENT,25e3,21,0-15,Missing
0,15000,C,RENT,65e3,25,0-15,11-13.5
1,4000,C,OWN,24e3,27,0-15,11-13.5
0,2000,B,MORTGAGE,91200.0,29,30-45,11-13.5
0,3000,A,MORTGAGE,65500.0,41,0-15,Missing
0,18600,A,MORTGAGE,82305.0,26,0-15,0-8
0,5525,A,MORTGAGE,67200.0,23,0-15,0-8
1,1200,B,OWN,30480.0,37,0-15,11-13.5
0,7000,C,MORTGAGE,42e3,21,0-15,13.5+
0,7200,A,RENT,6e4,24,0-15,8-11
1,3000,B,MORTGAGE,49e3,24,0-15,8-11
0,23000,B,RENT,65e3,24,0-15,11-13.5
0,6000,B,RENT,46151.04,24,0-15,8-11
0,12500,B,RENT,6e4,24,0-15,11-13.5
0,1800,A,RENT,9600.0,30,Missing,0-8
0,2500,A,MORTGAGE,7e4,56,15-30,0-8
0,18000,A,RENT,84e3,52,0-15,8-11
0,3500,A,RENT,20400.0,22,0-15,0-8
0,8000,B,RENT,42e3,24,0-15,Missing
0,6400,C,RENT,3e4,23,0-15,Missing
0,12000,A,OWN,31e3,25,0-15,Missing
0,24000,E,RENT,65e3,23,0-15,13.5+
0,3000,B,RENT,55500.0,22,0-15,8-11
0,25000,B,OWN,125e3,25,15-30,8-11
0,20000,B,RENT,76500.0,50,0-15,11-13.5
0,20000,B,RENT,16e4,26,0-15,8-11
0,9200,B,RENT,5e4,49,0-15,Missing
0,19000,A,MORTGAGE,1e5,31,15-30,8-11
0,2800,A,MORTGAGE,85e3,25,0-15,0-8
0,2200,A,MORTGAGE,175e3,35,0-15,8-11
1,25475,B,RENT,6e4,22,0-15,8-11
0,4000,A,MORTGAGE,6e4,25,0-15,Missing
1,3075,D,MORTGAGE,28e3,36,0-15,13.5+
0,8000,C,OWN,96e3,23,0-15,11-13.5
0,12000,D,RENT,75e3,24,15-30,Missing
0,6400,D,MORTGAGE,15e4,26,0-15,13.5+
0,4000,A,RENT,36e3,22,0-15,0-8
0,3500,C,RENT,38400.0,22,0-15,13.5+
0,1800,D,OWN,35e3,38,0-15,13.5+
0,5000,B,MORTGAGE,67200.0,22,0-15,8-11
0,10000,E,MORTGAGE,48960.0,24,0-15,13.5+
0,21000,B,MORTGAGE,136e3,40,0-15,8-11
0,10000,A,MORTGAGE,6e4,21,0-15,0-8
1,10000,A,MORTGAGE,72e3,28,0-15,8-11
0,15175,F,RENT,75e3,35,0-15,13.5+
0,1800,A,MORTGAGE,6e4,25,0-15,8-11
0,5700,A,RENT,11476.0,24,0-15,0-8
0,12000,A,MORTGAGE,1e5,31,0-15,0-8
0,10000,A,MORTGAGE,45992.0,23,0-15,0-8
0,14000,A,MORTGAGE,71e3,32,0-15,0-8
0,5000,B,RENT,28800.0,32,15-30,8-11
0,10000,A,MORTGAGE,84e3,31,0-15,0-8
0,19000,B,RENT,47e3,25,0-15,11-13.5
0,15000,A,MORTGAGE,56e3,28,0-15,0-8
0,6600,B,MORTGAGE,66e3,25,0-15,11-13.5
0,4100,B,RENT,48e3,22,0-15,11-13.5
0,9450,B,MORTGAGE,78e3,35,0-15,8-11
1,7500,B,MORTGAGE,45500.0,31,0-15,11-13.5
0,12000,A,RENT,125e3,26,0-15,0-8
0,7500,A,MORTGAGE,31e3,21,15-30,0-8
0,5600,B,RENT,6e4,29,0-15,8-11
0,9000,A,MORTGAGE,75e3,21,0-15,0-8
0,11400,C,RENT,6e4,23,0-15,13.5+
0,12000,E,RENT,129005.0,30,0-15,13.5+
1,5000,A,RENT,4e4,39,0-15,8-11
1,2800,F,RENT,23e3,22,0-15,13.5+
0,30000,D,MORTGAGE,125004.0,30,0-15,13.5+
0,9000,A,OWN,69e3,23,0-15,0-8
0,9500,C,OWN,33600.0,33,0-15,11-13.5
0,3825,A,MORTGAGE,35e3,23,0-15,0-8
0,28000,A,MORTGAGE,13e4,32,0-15,8-11
0,7200,A,MORTGAGE,29e3,26,30-45,8-11
1,3000,B,MORTGAGE,25e3,22,0-15,8-11
0,5425,B,RENT,22718.0,22,0-15,11-13.5
0,4000,C,RENT,3e4,30,0-15,13.5+
1,1500,C,RENT,17e3,41,0-15,13.5+
0,30000,A,MORTGAGE,144e3,28,15-30,Missing
0,5000,A,RENT,6e4,23,0-15,0-8
0,15000,A,RENT,51500.0,24,0-15,8-11
0,5000,A,OWN,5e4,30,0-15,0-8
0,7500,B,MORTGAGE,62e3,31,0-15,8-11
0,3200,A,MORTGAGE,76200.0,30,0-15,8-11
0,5000,A,RENT,36100.0,23,0-15,0-8
0,3600,D,MORTGAGE,126e3,22,15-30,13.5+
0,3600,A,RENT,3e4,24,0-15,0-8
1,3000,C,OWN,57600.0,27,Missing,11-13.5
0,4800,A,RENT,45840.0,24,0-15,0-8
0,14000,C,OWN,49e3,31,15-30,13.5+
0,16000,C,RENT,45e3,41,0-15,11-13.5
0,4000,A,RENT,5e4,24,0-15,0-8
0,4800,C,RENT,8e4,69,0-15,13.5+
0,7000,B,RENT,35e3,26,0-15,8-11
1,3025,B,MORTGAGE,76793.0,27,15-30,8-11
0,6000,B,RENT,55e3,23,0-15,8-11
1,13000,B,MORTGAGE,4e4,23,0-15,8-11
0,24000,E,RENT,11e4,29,0-15,13.5+
0,23000,B,MORTGAGE,84e3,23,0-15,11-13.5
0,6000,B,MORTGAGE,36852.0,24,Missing,8-11
0,8000,A,MORTGAGE,6e4,29,15-30,0-8
0,10000,A,RENT,55e3,32,0-15,8-11
0,4200,A,MORTGAGE,96e3,24,0-15,0-8
1,5000,C,RENT,48e3,26,0-15,13.5+
0,7875,B,RENT,47e3,28,0-15,Missing
0,10000,B,RENT,42e3,23,0-15,Missing
0,2000,C,RENT,22e3,23,0-15,13.5+
0,3000,B,RENT,72e3,23,0-15,11-13.5
0,7000,C,RENT,65e3,30,15-30,11-13.5
0,4000,B,RENT,36e3,22,15-30,Missing
1,9000,C,RENT,45512.0,25,0-15,13.5+
0,10000,A,RENT,6e4,30,0-15,0-8
0,3325,D,RENT,55e3,38,0-15,13.5+
0,6000,D,RENT,107e3,23,0-15,13.5+
0,11525,C,RENT,41e3,24,0-15,11-13.5
1,1800,A,RENT,36e3,25,0-15,8-11
0,20000,C,MORTGAGE,52e3,22,0-15,13.5+
0,3000,F,RENT,29e3,25,0-15,13.5+
0,8000,B,MORTGAGE,48e3,27,0-15,8-11
0,15000,B,MORTGAGE,5e4,23,0-15,8-11
0,12000,B,MORTGAGE,61e3,26,0-15,8-11
0,4500,A,MORTGAGE,9e4,30,15-30,0-8
0,2200,B,RENT,39e3,23,15-30,8-11
1,10500,B,RENT,35e3,22,0-15,8-11
0,10000,A,MORTGAGE,115e3,36,0-15,0-8
0,10000,D,MORTGAGE,6e4,25,Missing,13.5+
0,15000,B,MORTGAGE,64548.0,29,0-15,Missing
1,5600,B,RENT,42e3,33,0-15,11-13.5
1,6000,B,MORTGAGE,71e3,21,15-30,Missing
0,3200,B,RENT,31e3,23,0-15,11-13.5
0,30000,B,MORTGAGE,106921.0,23,0-15,8-11
0,10000,A,RENT,55e3,25,0-15,0-8
0,10400,A,MORTGAGE,95e3,22,0-15,0-8
0,7500,C,MORTGAGE,1e5,25,15-30,13.5+
0,5600,A,RENT,81600.0,25,0-15,0-8
0,17000,A,RENT,62e3,25,0-15,0-8
1,5000,D,RENT,65e3,25,0-15,13.5+
0,2000,B,OWN,54e3,22,0-15,8-11
0,7000,A,MORTGAGE,25500.0,22,0-15,0-8
0,16200,C,RENT,5e4,28,0-15,13.5+
1,6125,A,RENT,12e4,32,15-30,0-8
0,10000,A,RENT,43200.0,27,0-15,0-8
0,13675,A,MORTGAGE,9e4,23,0-15,0-8
0,15000,D,MORTGAGE,45e3,28,0-15,13.5+
0,2000,A,MORTGAGE,38423.0,22,0-15,8-11
0,5000,B,RENT,42e3,34,15-30,Missing
0,12000,C,OWN,11e4,38,0-15,11-13.5
0,5000,B,RENT,50176.0,28,0-15,8-11
0,5500,A,MORTGAGE,8e4,23,0-15,0-8
0,8200,A,RENT,15e4,22,0-15,0-8
1,7500,D,MORTGAGE,56e3,23,0-15,13.5+
0,6000,C,MORTGAGE,15e4,27,0-15,11-13.5
0,14000,B,MORTGAGE,11e4,21,0-15,8-11
0,1500,A,RENT,58e3,22,0-15,0-8
0,17475,B,RENT,45e3,27,0-15,11-13.5
0,1500,C,MORTGAGE,71e3,22,30-45,13.5+
0,7200,A,MORTGAGE,78500.0,23,30-45,0-8
0,8500,C,MORTGAGE,65e3,23,0-15,13.5+
0,9800,D,MORTGAGE,136e3,23,0-15,13.5+
1,15000,A,MORTGAGE,45600.0,30,0-15,0-8
0,6500,B,RENT,16800.0,27,0-15,11-13.5
0,3350,A,MORTGAGE,91992.0,39,0-15,0-8
0,10000,C,RENT,62e3,24,0-15,11-13.5
0,6400,A,OWN,35e3,25,0-15,Missing
0,6000,A,MORTGAGE,7e4,31,0-15,0-8
0,6000,A,MORTGAGE,47e3,23,0-15,0-8
0,5600,C,MORTGAGE,105e3,24,15-30,13.5+
1,6575,C,RENT,36e3,27,0-15,11-13.5
1,7000,B,RENT,42614.0,22,0-15,8-11
0,12000,B,RENT,72e3,22,0-15,8-11
0,5000,B,RENT,75e3,22,0-15,11-13.5
0,15000,B,MORTGAGE,12e4,30,0-15,8-11
0,5400,A,RENT,6e4,23,0-15,0-8
0,3375,C,RENT,33e3,21,0-15,11-13.5
1,6000,C,RENT,27120.0,33,Missing,11-13.5
0,3200,A,MORTGAGE,48e3,25,0-15,0-8
0,12225,A,MORTGAGE,154e3,25,0-15,0-8
0,5000,B,MORTGAGE,98e3,41,15-30,8-11
0,12000,A,MORTGAGE,95400.0,21,0-15,0-8
0,7550,B,MORTGAGE,175e3,25,0-15,11-13.5
0,2000,B,MORTGAGE,7e4,22,0-15,11-13.5
0,4500,B,RENT,72e3,58,0-15,Missing
0,17600,B,MORTGAGE,1e5,25,0-15,8-11
0,8800,A,MORTGAGE,43e3,26,0-15,0-8
0,1500,B,MORTGAGE,15120.0,21,0-15,8-11
0,7000,B,RENT,89e3,25,0-15,8-11
0,10000,D,RENT,9e4,30,15-30,13.5+
0,6250,D,RENT,27e3,22,0-15,13.5+
0,15000,C,RENT,85100.0,24,0-15,Missing
0,35000,C,MORTGAGE,215e3,23,15-30,13.5+
0,10000,A,MORTGAGE,3e4,30,0-15,0-8
0,2500,A,MORTGAGE,81e3,28,0-15,0-8
0,16000,C,RENT,4e4,23,0-15,11-13.5
0,2500,C,MORTGAGE,56810.0,26,15-30,Missing
0,3000,A,MORTGAGE,33600.0,28,0-15,0-8
0,13800,B,RENT,80600.0,25,15-30,11-13.5
0,1800,A,RENT,35e3,29,0-15,0-8
0,2500,A,RENT,48e3,28,0-15,8-11
1,5900,A,MORTGAGE,78644.0,22,0-15,0-8
0,12000,B,RENT,58e3,22,15-30,11-13.5
0,10000,A,RENT,4e4,24,0-15,8-11
0,5000,B,RENT,5e4,23,0-15,8-11
0,6000,A,OWN,125e3,26,15-30,0-8
0,4000,A,MORTGAGE,6e4,25,0-15,0-8
0,14000,A,OWN,35e3,27,0-15,0-8
0,25000,D,MORTGAGE,67100.0,24,0-15,13.5+
1,5000,C,RENT,41e3,21,0-15,13.5+
0,3250,B,MORTGAGE,39e3,22,0-15,8-11
0,4000,B,MORTGAGE,55e3,29,0-15,8-11
0,12000,B,MORTGAGE,145e3,24,0-15,8-11
0,3600,B,RENT,3e4,22,0-15,8-11
0,4000,C,MORTGAGE,49e3,23,0-15,13.5+
0,6200,A,RENT,2e4,26,0-15,0-8
0,4000,B,MORTGAGE,6e4,39,15-30,8-11
0,4000,C,RENT,35e3,29,0-15,13.5+
0,15000,A,MORTGAGE,78e3,23,0-15,8-11
0,8400,D,RENT,52500.0,23,0-15,13.5+
0,5000,A,MORTGAGE,56e3,25,Missing,0-8
0,11000,B,RENT,37440.0,23,0-15,Missing
0,16000,D,OWN,75e3,27,15-30,13.5+
0,5975,B,MORTGAGE,34800.0,26,0-15,11-13.5
0,10000,C,MORTGAGE,153e3,33,0-15,13.5+
0,4475,A,MORTGAGE,14e4,24,0-15,0-8
0,3000,A,RENT,48e3,29,0-15,0-8
0,10000,D,OWN,28800.0,22,0-15,13.5+
0,8000,A,MORTGAGE,145e3,25,0-15,8-11
0,3000,A,RENT,24e3,31,0-15,0-8
0,2500,B,RENT,8e4,38,0-15,8-11
0,3200,A,RENT,18e3,21,0-15,8-11
0,2650,C,MORTGAGE,52e3,22,0-15,11-13.5
0,14000,A,RENT,65e3,22,0-15,0-8
0,12000,B,RENT,72e3,33,0-15,11-13.5
0,35000,D,MORTGAGE,119e3,22,15-30,13.5+
1,7425,B,OWN,71884.0,56,0-15,8-11
0,2000,C,MORTGAGE,93e3,25,0-15,13.5+
0,19000,B,MORTGAGE,105e3,23,0-15,11-13.5
0,15000,A,RENT,1e5,26,0-15,0-8
0,10000,A,MORTGAGE,62e3,22,0-15,0-8
0,7300,A,MORTGAGE,63e3,23,0-15,0-8
0,3500,A,MORTGAGE,54e3,34,0-15,0-8
0,2800,B,MORTGAGE,6e4,22,0-15,8-11
0,9000,B,RENT,83e3,23,0-15,8-11
0,28000,D,MORTGAGE,11e4,26,0-15,13.5+
0,30000,C,RENT,92004.0,23,0-15,13.5+
1,5000,B,MORTGAGE,5e4,24,Missing,11-13.5
0,7200,A,MORTGAGE,69935.0,23,0-15,0-8
0,16000,B,RENT,113e3,24,0-15,11-13.5
0,15650,F,RENT,44400.0,24,0-15,13.5+
0,4000,B,RENT,75e3,25,0-15,11-13.5
0,4750,B,RENT,6e4,30,0-15,8-11
1,6000,C,MORTGAGE,50400.0,25,0-15,11-13.5
0,4375,A,RENT,5e4,23,0-15,8-11
0,1400,B,RENT,18576.0,27,0-15,8-11
0,3000,A,MORTGAGE,105e3,29,Missing,0-8
0,10000,A,MORTGAGE,75e3,36,0-15,0-8
0,6000,B,RENT,11e4,24,0-15,Missing
0,3900,B,RENT,55e3,28,0-15,11-13.5
0,6700,B,MORTGAGE,46e3,34,15-30,Missing
0,8150,A,OWN,150750.0,42,0-15,0-8
0,1800,B,RENT,34e3,21,0-15,11-13.5
0,18000,B,MORTGAGE,9e4,39,0-15,8-11
0,6000,A,OWN,55316.04,26,30-45,0-8
0,5000,B,OWN,41e3,29,0-15,11-13.5
0,9000,B,RENT,4e4,22,0-15,8-11
0,8000,B,MORTGAGE,64e3,24,0-15,Missing
1,13000,B,RENT,67e3,27,0-15,8-11
0,7550,B,MORTGAGE,31200.0,23,0-15,8-11
0,9000,B,MORTGAGE,48e3,29,0-15,11-13.5
0,35000,B,MORTGAGE,14e4,25,15-30,8-11
1,8000,A,MORTGAGE,87e3,23,15-30,0-8
0,9600,B,MORTGAGE,62e3,30,0-15,11-13.5
0,7200,A,MORTGAGE,157e3,31,0-15,0-8
0,10000,B,MORTGAGE,28e3,22,15-30,8-11
0,14500,B,MORTGAGE,32500.0,22,0-15,11-13.5
0,7000,A,MORTGAGE,65e3,23,0-15,0-8
0,20675,A,MORTGAGE,73e3,34,0-15,Missing
0,32000,B,RENT,69996.0,34,0-15,8-11
0,6600,D,RENT,36e3,31,0-15,13.5+
0,1000,A,RENT,44e3,37,0-15,0-8
0,25000,A,MORTGAGE,115e3,28,0-15,0-8
0,11450,A,RENT,4e4,29,0-15,8-11
0,4400,B,RENT,19200.0,22,15-30,11-13.5
0,4000,C,RENT,86095.0,27,0-15,13.5+
1,5500,C,RENT,57e3,26,0-15,11-13.5
0,3050,B,MORTGAGE,56160.0,23,0-15,8-11
0,1500,B,RENT,52e3,21,0-15,11-13.5
0,16000,D,MORTGAGE,1e5,30,0-15,13.5+
0,5500,C,RENT,105e3,28,0-15,13.5+
0,8000,C,RENT,54e3,28,0-15,13.5+
0,7000,D,RENT,24e3,24,0-15,13.5+
0,4200,B,MORTGAGE,48e3,24,0-15,11-13.5
0,2000,C,RENT,35e3,26,0-15,13.5+
0,2400,B,MORTGAGE,33280.0,32,0-15,8-11
0,35000,D,MORTGAGE,77e3,22,0-15,13.5+
1,10000,E,RENT,22e3,32,0-15,13.5+
1,15000,B,RENT,65e3,25,0-15,8-11
0,8000,B,RENT,45e3,31,0-15,8-11
0,24000,A,MORTGAGE,15e4,24,0-15,0-8
0,7000,B,MORTGAGE,9e4,24,0-15,8-11
0,10000,B,MORTGAGE,72e3,27,0-15,8-11
0,11000,A,MORTGAGE,51300.0,25,0-15,0-8
0,6000,B,RENT,95e3,24,0-15,8-11
0,16000,B,RENT,43e3,25,0-15,11-13.5
0,6150,A,RENT,77385.19,24,0-15,0-8
0,23750,C,MORTGAGE,11e4,26,15-30,11-13.5
0,9000,C,MORTGAGE,65100.0,23,0-15,13.5+
0,14300,B,OWN,44390.0,23,0-15,8-11
0,10000,A,RENT,2e4,22,0-15,0-8
0,4000,B,RENT,12360.0,37,0-15,8-11
0,5000,A,MORTGAGE,1e5,31,0-15,0-8
0,17000,B,RENT,47e3,23,0-15,8-11
0,13000,A,MORTGAGE,75e3,26,0-15,0-8
0,3600,A,MORTGAGE,6e4,46,0-15,0-8
0,15000,C,MORTGAGE,74628.0,31,0-15,11-13.5
0,2000,B,RENT,4e4,24,0-15,11-13.5
0,7800,B,MORTGAGE,26e3,23,0-15,8-11
0,12000,B,MORTGAGE,65e3,26,0-15,8-11
0,5000,C,MORTGAGE,48e3,23,0-15,13.5+
0,11000,A,MORTGAGE,55e3,27,0-15,0-8
0,4500,B,RENT,52e3,39,0-15,11-13.5
0,14700,A,RENT,37e3,27,15-30,0-8
1,9000,B,MORTGAGE,141e3,54,0-15,11-13.5
0,6000,D,RENT,55200.0,26,0-15,13.5+
0,14750,C,MORTGAGE,42e3,22,0-15,11-13.5
0,4200,A,MORTGAGE,66e3,31,0-15,0-8
0,11200,A,MORTGAGE,4e4,28,0-15,0-8
0,6000,A,RENT,65e3,31,0-15,0-8
0,4000,A,RENT,35e3,29,0-15,0-8
0,35000,C,RENT,65500.0,23,0-15,13.5+
0,8000,C,MORTGAGE,13e4,25,0-15,11-13.5
0,6000,A,MORTGAGE,15e4,32,15-30,0-8
0,8000,B,RENT,65e3,22,0-15,8-11
0,5000,A,MORTGAGE,4e4,29,0-15,0-8
0,15600,A,MORTGAGE,86e3,28,15-30,0-8
0,18000,B,MORTGAGE,90722.0,28,0-15,8-11
0,35000,D,MORTGAGE,98e3,39,0-15,13.5+
0,2000,D,RENT,32e3,23,0-15,13.5+
0,6000,C,MORTGAGE,42e3,22,15-30,11-13.5
0,10000,A,RENT,36e3,24,0-15,0-8
0,15000,A,MORTGAGE,9e4,34,0-15,0-8
0,14000,A,RENT,3e4,22,0-15,0-8
0,13500,A,RENT,185e3,26,0-15,0-8
0,24000,B,RENT,18e4,36,0-15,8-11
0,2500,F,RENT,28800.0,34,0-15,13.5+
0,5850,B,RENT,44e3,48,0-15,8-11
0,18000,B,MORTGAGE,84e3,24,15-30,8-11
1,2800,C,OWN,17760.0,38,Missing,Missing
0,4000,A,RENT,24960.0,29,15-30,0-8
0,5000,D,MORTGAGE,12e4,24,15-30,13.5+
0,8800,B,RENT,108e3,24,0-15,8-11
0,12000,A,MORTGAGE,85920.0,20,0-15,8-11
0,12000,A,RENT,57e3,30,15-30,0-8
0,3500,C,MORTGAGE,75e3,26,0-15,11-13.5
0,5400,C,RENT,18e3,22,0-15,13.5+
0,20000,B,MORTGAGE,89e3,22,0-15,8-11
0,24000,B,MORTGAGE,76e3,22,0-15,8-11
0,2000,C,RENT,67e3,26,0-15,Missing
0,6500,C,MORTGAGE,68e3,25,0-15,11-13.5
0,10975,A,MORTGAGE,125e3,33,0-15,0-8
0,4000,A,MORTGAGE,67e3,24,0-15,0-8
0,8000,A,MORTGAGE,65e3,24,0-15,0-8
0,12000,D,MORTGAGE,54e3,25,0-15,13.5+
0,3000,E,RENT,44e3,27,15-30,13.5+
0,3000,B,MORTGAGE,45600.0,23,Missing,11-13.5
0,5500,B,RENT,35e3,32,0-15,11-13.5
0,21000,B,MORTGAGE,215662.0,28,15-30,11-13.5
0,2400,A,RENT,48e3,23,0-15,8-11
0,2000,C,RENT,26e3,25,0-15,11-13.5
0,8000,A,OWN,22e3,28,0-15,0-8
0,3000,C,MORTGAGE,39e3,25,0-15,13.5+
0,8000,D,MORTGAGE,60500.0,24,0-15,13.5+
0,20000,B,RENT,65e3,30,0-15,11-13.5
0,7000,B,RENT,18e3,29,0-15,8-11
1,3000,B,MORTGAGE,66e3,34,15-30,11-13.5
0,7000,B,RENT,64e3,28,0-15,8-11
0,6400,C,MORTGAGE,63e3,28,0-15,13.5+
0,7000,A,RENT,62e3,25,0-15,0-8
0,14400,G,MORTGAGE,14e4,28,0-15,13.5+
0,5000,A,MORTGAGE,42e3,22,0-15,0-8
0,5000,B,MORTGAGE,8e4,42,0-15,11-13.5
1,8000,C,MORTGAGE,52e3,31,0-15,11-13.5
0,10000,A,MORTGAGE,1e5,24,0-15,0-8
0,2100,A,OWN,21600.0,36,0-15,8-11
1,15000,B,RENT,1e5,24,0-15,8-11
0,4000,A,MORTGAGE,95e3,30,0-15,0-8
0,4200,B,RENT,31500.0,31,0-15,8-11
0,3600,B,RENT,48e3,33,0-15,11-13.5
0,8000,C,RENT,86400.0,34,0-15,11-13.5
0,2400,D,RENT,36069.0,27,0-15,13.5+
0,4000,B,OWN,14400.0,22,0-15,8-11
0,8000,A,MORTGAGE,65e3,22,0-15,0-8
0,6000,B,RENT,5e4,29,15-30,8-11
0,11300,B,RENT,42e3,29,0-15,8-11
0,3600,C,RENT,69e3,30,0-15,13.5+
0,35000,E,MORTGAGE,3e5,37,15-30,13.5+
0,6000,B,MORTGAGE,12e4,23,0-15,8-11
0,5000,C,RENT,29e3,29,0-15,13.5+
0,35000,C,MORTGAGE,381450.0,41,0-15,11-13.5
1,4500,B,MORTGAGE,42e3,26,0-15,8-11
0,5200,A,MORTGAGE,61250.0,39,0-15,8-11
0,7000,D,OWN,50400.0,23,30-45,13.5+
0,25000,B,RENT,9e4,25,15-30,8-11
0,16800,B,MORTGAGE,8e4,30,0-15,8-11
0,2200,C,RENT,24e3,23,0-15,13.5+
0,2800,B,OWN,27560.0,22,0-15,11-13.5
0,1525,C,RENT,26989.22,26,0-15,13.5+
0,10000,B,MORTGAGE,63e3,21,0-15,8-11
0,2400,A,MORTGAGE,67900.0,26,0-15,8-11
0,7500,B,RENT,35e3,25,0-15,8-11
0,5700,C,RENT,35e3,22,0-15,11-13.5
0,3000,D,RENT,25e3,27,0-15,13.5+
0,4800,A,RENT,89e3,26,Missing,0-8
0,2200,A,RENT,35360.0,21,0-15,0-8
0,6000,B,RENT,55560.0,31,0-15,11-13.5
1,35000,C,MORTGAGE,12e4,31,0-15,11-13.5
0,2500,B,MORTGAGE,50400.0,23,0-15,8-11
0,8000,A,MORTGAGE,54e3,24,0-15,0-8
0,18000,A,RENT,86e3,26,0-15,8-11
1,7000,B,MORTGAGE,69600.0,25,15-30,11-13.5
0,3000,B,MORTGAGE,1e5,22,15-30,11-13.5
0,6400,B,RENT,36e3,30,0-15,8-11
0,5000,A,MORTGAGE,144e3,27,0-15,0-8
0,9000,B,MORTGAGE,4e4,32,0-15,8-11
0,10400,B,OWN,38e3,31,15-30,11-13.5
0,27500,B,OWN,85e3,24,0-15,11-13.5
0,1800,C,RENT,145e3,33,0-15,11-13.5
0,10000,A,RENT,5e4,25,0-15,0-8
0,1000,B,MORTGAGE,36e3,31,Missing,8-11
0,5000,C,RENT,45e3,25,0-15,Missing
0,6000,B,MORTGAGE,7e4,22,15-30,11-13.5
0,3600,A,OWN,4e4,28,0-15,0-8
0,18000,A,MORTGAGE,11e4,33,0-15,0-8
0,16000,B,RENT,105e3,27,0-15,Missing
0,11500,A,OWN,56e3,31,0-15,Missing
0,6125,A,RENT,7e4,29,0-15,0-8
0,7500,B,RENT,6e4,22,15-30,8-11
0,4000,B,RENT,49e3,27,0-15,8-11
0,3800,A,MORTGAGE,21600.0,21,0-15,0-8
0,4000,E,RENT,36e3,36,0-15,13.5+
0,7500,A,RENT,31e3,31,0-15,0-8
0,8000,B,MORTGAGE,75e3,29,0-15,11-13.5
0,12000,A,RENT,7e4,26,0-15,0-8
0,6400,B,RENT,2e4,21,0-15,8-11
0,13625,B,RENT,64900.0,26,0-15,Missing
0,15000,C,MORTGAGE,37e4,25,0-15,11-13.5
0,10000,C,MORTGAGE,85e3,22,0-15,13.5+
0,14400,B,MORTGAGE,65e3,26,0-15,8-11
1,9950,C,RENT,30784.0,33,0-15,11-13.5
0,18000,B,MORTGAGE,103992.0,28,0-15,8-11
0,5000,A,MORTGAGE,45e3,26,0-15,0-8
0,8000,B,RENT,5e4,24,0-15,8-11
0,10000,A,RENT,6e4,24,0-15,0-8
0,10000,B,RENT,85248.0,27,0-15,8-11
0,5000,A,MORTGAGE,6e4,22,0-15,0-8
0,20000,B,RENT,35e4,28,0-15,Missing
0,3200,A,RENT,55e3,26,0-15,8-11
0,1900,C,RENT,19392.0,26,0-15,Missing
0,20000,B,MORTGAGE,57e3,23,0-15,11-13.5
0,12000,B,RENT,12e4,35,0-15,8-11
0,7000,B,RENT,45e3,25,0-15,8-11
0,2000,B,RENT,19200.0,23,0-15,8-11
0,7000,B,MORTGAGE,75e3,24,0-15,11-13.5
0,5600,D,RENT,75e3,30,0-15,13.5+
0,12000,A,OWN,51e3,27,0-15,0-8
0,12375,B,MORTGAGE,56e3,25,15-30,11-13.5
0,6000,B,RENT,98e3,26,0-15,8-11
0,5000,B,RENT,71e3,22,0-15,Missing
0,11200,B,RENT,87500.0,29,0-15,Missing
0,4800,B,RENT,5e4,34,0-15,Missing
0,3600,A,RENT,32e3,24,0-15,0-8
0,3050,A,RENT,36e3,32,0-15,0-8
0,7000,A,RENT,99100.0,26,0-15,0-8
0,8000,B,MORTGAGE,82e3,31,15-30,11-13.5
0,5000,B,RENT,47e3,23,0-15,8-11
0,7000,A,MORTGAGE,74400.0,50,0-15,0-8
0,5000,B,MORTGAGE,51600.0,23,0-15,8-11
0,4100,C,RENT,2e4,23,0-15,11-13.5
0,9600,B,MORTGAGE,24e3,28,0-15,11-13.5
0,10000,B,MORTGAGE,41004.0,41,0-15,11-13.5
0,15000,A,MORTGAGE,7e4,27,0-15,0-8
0,4800,A,RENT,24e3,22,0-15,0-8
0,6000,B,MORTGAGE,141e3,43,15-30,8-11
0,17950,A,RENT,13e4,26,0-15,Missing
0,12000,B,RENT,39600.0,25,0-15,8-11
0,7000,A,RENT,15e4,52,0-15,0-8
0,3500,A,RENT,35e3,24,0-15,0-8
0,6700,B,RENT,25700.0,33,0-15,8-11
0,8000,B,RENT,13e4,23,0-15,11-13.5
0,14400,B,RENT,84e3,32,Missing,11-13.5
0,3000,B,RENT,18e3,22,0-15,8-11
1,2000,E,MORTGAGE,72e3,39,15-30,13.5+
0,1800,B,RENT,33195.2,23,0-15,11-13.5
0,12000,B,RENT,12e4,34,0-15,11-13.5
0,12000,C,RENT,24e3,22,0-15,13.5+
0,6000,D,RENT,25200.0,32,Missing,13.5+
0,2000,C,MORTGAGE,124e3,36,0-15,11-13.5
1,10000,A,MORTGAGE,57e3,27,0-15,0-8
0,3000,A,RENT,45e3,24,15-30,0-8
0,3000,A,RENT,68e3,30,0-15,0-8
0,8500,A,RENT,44e3,22,0-15,0-8
0,10000,A,RENT,8e4,22,0-15,8-11
0,8000,D,MORTGAGE,88e3,30,0-15,13.5+
0,10000,A,RENT,33e3,37,0-15,0-8
1,7500,B,RENT,36e3,26,0-15,8-11
